matchId,date,patch,durationMin,champion,position,win,kills,deaths,assists,kda,cs,csPerMin,goldPerMin,dmgPerMin,teamDmgPct,killParticipation,visionPerMin,controlWards,soloKills,timeDeadSec,deadPct,laneMinions10,laneGoldExpAdv,earlyLaneAdv,maxCsAdvOpp,visionAdvOpp,goldDiff10,csDiff10,xpDiff10,goldDiff14,csDiff14,xpDiff14,firstTowerKilledTime,turretPlates,doubleKills,tripleKills,quadraKills,pentaKills,surrenderEnd,earlySurrender
NA1_5495148040,1771451944,16.3,27.8,Sivir,BOTTOM,0,2,11,4,0.55,161,5.78,361.0,626.7,21.6,37.5,0.42,0,0,301,18.0,51,0,0,2,-0.52,-390,-9,-119,-261,-4,-176,953.0,2,0,0,0,0,0,0
NA1_5495166645,1771454049,16.3,28.4,MissFortune,BOTTOM,1,12,6,10,3.67,197,6.94,540.9,1094.5,25.5,53.7,0.51,0,0,181,10.6,59,0,0,45,0.26,414,18,351,1097,20,737,888.0,8,2,0,0,0,0,0
NA1_5495294799,1771464250,16.3,28.5,MissFortune,BOTTOM,0,7,9,6,1.44,211,7.4,511.6,744.8,24.1,61.9,0.56,0,1,233,13.6,62,0,0,31.0,-0.25,-220,-2,-613,360,12,14,0,2,1,0,0,0,0,0
NA1_5495324399,1771466267,16.3,15.6,MissFortune,BOTTOM,1,7,1,8,15,130,8.36,608.8,673.7,24.1,71.4,0.57,0,0,0,0.0,60,1,1,40,-0.32,1187,24,1027,3514,40,2035,699.0,7,2,0,0,0,1,0
NA1_5495346504,1771467606,16.3,26.6,Brand,UTILITY,1,1,4,10,2.75,33,1.24,323.6,830.4,18.9,33.3,3.34,5,0,81,5.1,12,0,0,0,0.14,232,-12,300,296,-19,-41,637.0,13,0,0,0,0,0,0
NA1_5495512191,1771477061,16.3,37.0,Caitlyn,BOTTOM,0,13,4,7,5,310,8.37,592.9,1648.8,36.3,60.6,0.83,0,0,158,7.1,56,0,0,72.1,0.15,311,-7,-206,1548,11,408,962.0,9,1,0,0,0,0,0
NA1_5496844170,1771639778,16.4,34.1,MissFortune,BOTTOM,1,22,5,6,5.6,260,7.63,713.4,1437.7,37.9,75.7,1.15,2,0,150,7.3,67,0,0,41.4,0.95,-203,0,77,-246,-8,353,0,8,4,2,0,0,0,0
NA1_5496969940,1771646751,16.4,30.1,Lux,MIDDLE,1,6,3,5,3.67,246,8.18,450.2,821.5,18.5,34.4,0.96,1,1,60,3.3,90,0,0,32,1.5,-477,9,216,-483,3,174,760.0,14,1,0,0,0,0,0
NA1_5497022949,1771649506,16.4,38.0,Sivir,BOTTOM,1,10,4,13,5.75,334,8.78,575.3,1343.5,28.9,57.5,0.72,0,0,183,8.0,78,0,0,35.0,-0.2,688,4,245,1455,6,221,1068.0,11,2,1,0,0,0,0
NA1_5497076306,1771652662,16.4,34.6,Sivir,BOTTOM,0,14,7,6,2.86,292,8.44,587.0,1452.7,38.2,54.1,1.05,1,0,231,11.1,86,0,0,32.2,0.3,625,19,-322,988,25,-76,0,17,2,1,1,0,0,0
NA1_5497332811,1771692222,16.4,40.6,Sivir,BOTTOM,0,7,8,10,2.12,337,8.3,530.9,1416.7,30.9,54.8,0.69,1,1,198,8.1,72,0,0,76.8,0.23,60,15,670,-629,5,-102,0,15,1,0,0,0,0,0
NA1_5497412866,1771701861,16.4,32.6,Caitlyn,BOTTOM,0,9,8,5,1.75,291,8.92,578.3,699.7,22.4,40.0,0.89,0,2,226,11.5,72,0,0,15,0.06,1032,9,526,101,-8,-131,0,4,0,0,0,0,0,0
NA1_5497432629,1771704081,16.4,30.4,Caitlyn,BOTTOM,1,7,7,13,2.86,265,8.71,626.3,1257.6,31.4,64.5,0.88,0,1,187,10.2,77,0,1,53,0.34,929,31,520,1623,34,582,823.0,18,0,0,0,0,0,0
NA1_5497985660,1771741489,16.4,32.9,Caitlyn,BOTTOM,1,4,6,12,2.67,287,8.73,522.0,1027.8,21.3,39.0,1.04,1,1,183,9.3,61,1,1,111.0,-0.1,1121,43,1188,2402,65,1560,909.0,10,0,0,0,0,0,0
NA1_5498021236,1771743849,16.4,31.5,Caitlyn,BOTTOM,1,5,8,5,1.25,265,8.42,492.6,635.1,18.0,31.2,0.72,0,2,217,11.5,73,0,0,19,-0.39,-439,-3,-56,-1457,-16,-661,820.0,10,0,0,0,0,0,0
NA1_5498059421,1771747378,16.4,27.4,Jinx,BOTTOM,1,4,3,3,2.33,264,9.64,501.0,520.7,19.5,25.0,0.8,0,1,73,4.4,78,0,0,44,0.13,605,20,329,992,15,-108,905.0,12,0,0,0,0,0,0
NA1_5499301367,1771891325,16.4,31.7,MissFortune,BOTTOM,0,4,7,2,0.86,253,7.99,494.8,636.2,20.3,35.3,0.54,0,1,231,12.2,73,0,0,27,-0.53,458,12,504,444,5,124,651.0,2,0,0,0,0,0,0
NA1_5499328634,1771893495,16.4,31.7,Jhin,BOTTOM,0,2,8,6,1,247,7.8,432.8,573.3,18.8,42.1,0.46,0,0,231,12.2,59,0,0,0,-0.23,-609,-10,-327,-1118,-12,-80,0,3,0,0,0,0,0,0
NA1_5499367013,1771895985,16.4,27.9,MissFortune,BOTTOM,0,5,7,6,1.57,210,7.54,526.8,523.1,20.3,44.0,0.76,1,0,222,13.3,60,0,0,43.2,0.45,299,5,462,1173,17,232,0,1,0,0,0,0,0,0
NA1_5499402153,1771898184,16.4,22.8,Sivir,BOTTOM,0,1,6,0,0.17,208,9.13,409.7,351.1,13.6,14.3,0.88,0,0,135,9.9,66,0,0,10,0.62,-441,-20,-401,-743,-8,-538,0,3,0,0,0,0,0,0
NA1_5499844621,1771955661,16.4,32.1,Caitlyn,BOTTOM,1,7,4,11,4.5,265,8.26,517.1,1088.8,26.2,50.0,0.45,0,1,158,8.2,69,1,0,36.0,0.11,1673,29,1048,1786,23,1013,843.0,11,0,0,0,0,0,0
NA1_5499859344,1771957875,16.4,25.2,Caitlyn,BOTTOM,1,12,2,7,9.5,225,8.92,682.2,1074.6,24.6,52.8,0.53,0,1,58,3.8,67,0,0,74.8,0.48,617,21,335,347,22,799,658.0,17,4,0,0,0,0,0
NA1_5499873781,1771959741,16.4,19.8,Caitlyn,BOTTOM,0,3,5,2,1,156,7.87,400.2,558.6,26.9,55.6,0.47,0,1,135,11.3,72,0,1,43,-0.12,851,19,624,575,24,541,0,5,1,0,0,0,1,0
NA1_5499885443,1771961401,16.4,33.2,Caitlyn,BOTTOM,0,13,9,11,2.67,265,7.99,613.5,1587.0,31.8,55.8,0.72,0,2,292,14.7,67,0,0,14,-0.39,-886,-4,286,-617,-5,510,909.0,5,1,0,0,0,0,0
NA1_5500619255,1772050627,16.4,27.6,Sivir,BOTTOM,1,4,4,7,2.75,203,7.36,431.5,937.1,18.6,33.3,0.49,0,0,119,7.2,61,0,0,13,1.92,-191,3,-434,-731,5,-724,0,2,1,0,0,0,0,0
NA1_5500637005,1772052585,16.4,23.1,Caitlyn,BOTTOM,1,8,6,8,2.67,185,7.99,566.3,891.1,23.5,45.7,0.81,1,2,158,11.4,64,0,0,8,0.95,460,14,430,158,4,-416,732.0,15,1,0,0,0,0,0
NA1_5500651105,1772054486,16.4,28.1,Caitlyn,BOTTOM,1,6,4,8,3.5,210,7.46,494.6,846.3,16.6,32.6,0.43,0,0,128,7.6,80,0,0,15,0.37,-98,-7,-251,-405,-2,-691,693.0,11,0,0,0,0,0,0
NA1_5501365513,1772142625,16.4,28.0,MissFortune,BOTTOM,1,6,3,8,4.67,220,7.85,497.9,739.0,16.0,40.0,0.75,0,0,75,4.5,73,0,1,83.6,0.22,837,38,775,1595,53,697,742.0,9,0,0,0,0,0,0
NA1_5501385181,1772144665,16.4,33.2,Caitlyn,BOTTOM,0,12,12,5,1.42,257,7.73,590.4,1129.5,35.6,70.8,0.53,0,2,381,19.1,86,0,0,74,-0.21,28,26,264,334,32,171,0,12,2,0,0,0,0,0
NA1_5501404507,1772146981,16.4,29.3,Caitlyn,BOTTOM,0,1,7,2,0.43,249,8.5,392.0,661.3,26.8,25.0,0.77,0,0,226,12.9,78,0,0,40,-0.4,495,31,349,-1177,15,-563,0,6,0,0,0,0,0,0
NA1_5501975905,1772218022,16.4,31.4,Sivir,BOTTOM,1,9,1,6,15,311,9.89,578.6,1635.9,35.2,41.7,0.79,0,0,43,2.3,76,0,0,52.4,-0.02,64,0,210,433,6,300,843.0,16,3,0,0,0,1,0
NA1_5501991862,1772220317,16.4,30.8,Lux,MIDDLE,0,4,5,7,2.2,235,7.64,372.8,639.3,23.3,50.0,0.75,0,1,185,10.0,67,0,0,13,0.41,411,-8,-68,753,-9,52,941.0,4,0,0,0,0,0,0
NA1_5503135213,1772338600,16.4,26.7,Caitlyn,BOTTOM,1,1,4,12,3.25,195,7.31,422.2,695.9,17.5,36.1,0.69,0,0,149,9.3,53,0,0,9,0.08,-274,-4,313,263,-11,455,954.0,6,0,0,0,0,0,0
NA1_5503168898,1772340540,16.4,36.0,Caitlyn,BOTTOM,1,13,10,10,2.3,303,8.42,601.7,1414.9,29.0,52.3,0.75,0,1,307,14.2,55,0,0,60.0,0.67,-244,3,-467,-1064,-4,-1420,0,7,3,2,0,0,1,0
NA1_5503209831,1772343098,16.4,36.7,Caitlyn,BOTTOM,0,15,9,8,2.56,298,8.11,554.4,1372.8,35.0,59.0,0.5,0,0,328,14.9,85,0,0,47.0,-0.57,1415,18,773,934,12,457,794.0,6,2,0,0,0,0,0
NA1_5503588812,1772398620,16.4,30.7,Caitlyn,BOTTOM,0,3,5,6,1.8,233,7.59,427.9,702.1,21.9,42.9,0.92,0,0,113,6.1,63,0,0,14,-0.21,-479,-2,-268,-620,-11,-944,0,6,0,0,0,0,0,0
NA1_5503615112,1772401001,16.4,33.0,Jhin,BOTTOM,1,15,8,11,3.25,228,6.91,560.7,1092.8,21.6,53.1,0.7,0,0,243,12.3,75,0,0,40,-0.14,-162,6,-130,353,16,-62,700.0,15,4,2,0,0,1,0
NA1_5504269504,1772480383,16.4,25.4,Sivir,BOTTOM,1,7,1,16,23,236,9.29,604.4,802.8,23.0,69.7,0.53,0,0,25,1.6,67,0,0,36,-0.01,669,11,658,1141,24,1240,948.0,18,1,0,0,0,0,0
NA1_5504308701,1772485861,16.4,30.1,Caitlyn,BOTTOM,0,7,9,9,1.78,219,7.28,468.6,1157.1,30.4,72.7,0.75,0,1,252,14.0,67,0,0,26,0.14,95,16,283,701,18,65,945.0,13,0,0,0,0,0,0
NA1_5504328155,1772487923,16.4,1.1,Sivir,BOTTOM,0,0,0,0,0,0,0.0,446.5,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,1
NA1_5504502366,1772503425,16.4,37.5,Sona,UTILITY,0,2,10,16,1.8,34,0.91,294.9,448.9,8.8,58.1,2.94,5,1,263,11.7,14,0,0,6,0.05,-363,2,-661,-590,-1,-926,0,5,0,0,0,0,0,0
NA1_5504956936,1772568728,16.4,27.5,Jhin,BOTTOM,1,9,3,7,5.33,231,8.41,510.2,858.7,20.9,42.1,0.59,1,1,61,3.7,78,0,0,64.0,0.22,892,22,169,1587,40,569,789.0,13,3,0,0,0,0,0
NA1_5505099451,1772584764,16.4,32.4,Caitlyn,BOTTOM,0,9,5,2,2.2,293,9.04,547.7,1211.3,24.2,39.3,0.57,0,1,142,7.3,75,0,0,37,-0.34,207,15,814,776,25,1453,915.0,20,1,0,0,0,0,0
NA1_5505132157,1772587255,16.4,15.3,Caitlyn,BOTTOM,0,2,3,0,0.67,115,7.53,385.0,453.4,29.0,50.0,0.92,0,0,62,6.8,70,0,0,41,0.69,567,27,540,812,18,442,0,2,0,0,0,0,1,0
NA1_5505644633,1772660585,16.5,36.9,Sivir,BOTTOM,1,14,4,13,6.75,349,9.46,625.8,1714.2,34.3,65.9,0.7,1,1,188,8.5,78,0,0,55.8,0.35,1591,16,0,2340,31,498,0,20,3,0,0,0,0,0
NA1_5505667100,1772663093,16.5,36.1,Sivir,BOTTOM,1,3,4,13,4,375,10.39,546.0,536.8,13.5,38.1,1.14,2,0,106,4.9,66,0,0,46,0.42,-269,-13,-411,-319,-15,-17,938.0,9,0,0,0,0,0,0
NA1_5505691575,1772665638,16.5,29.9,Caitlyn,BOTTOM,0,4,7,11,2.14,243,8.12,511.0,1003.0,22.4,44.1,0.49,0,0,207,11.5,71,0,0,26.8,-0.49,359,7,224,-462,-7,-424,0,10,1,0,0,0,0,0
NA1_5505710720,1772667757,16.5,24.9,Caitlyn,BOTTOM,1,4,4,3,1.75,192,7.72,458.0,684.7,16.9,20.6,1.02,0,0,124,8.3,74,0,0,60,0.53,435,19,-237,668,26,-467,0,14,0,0,0,0,1,0
NA1_5506519171,1772764384,16.5,37.0,Caitlyn,BOTTOM,1,11,6,6,2.83,281,7.59,538.3,1518.6,26.1,47.2,0.39,0,1,191,8.6,75,0,0,35.8,-0.71,672,19,385,79,11,595,903.0,13,1,0,0,0,0,0
NA1_5507201133,1772851720,16.5,18.1,Sivir,BOTTOM,0,3,0,1,4,152,8.42,460.5,541.5,22.8,50.0,0.51,0,0,0,0.0,70,0,0,3,-0.16,-246,-14,98,-1736,-18,218,960.0,6,0,0,0,0,1,0
NA1_5507224908,1772853236,16.5,33.7,Caitlyn,BOTTOM,0,4,9,8,1.33,210,6.24,401.3,911.9,18.7,46.2,0.64,0,0,303,15.0,73,0,0,8,-0.26,-977,-10,-289,-2393,-21,-1017,0,0,1,0,0,0,0,0
NA1_5508579207,1773012703,16.5,30.2,Sivir,BOTTOM,1,4,7,14,2.57,219,7.26,483.5,759.3,20.1,64.3,0.44,0,0,168,9.3,61,0,0,16,-0.37,-909,8,-357,-1934,-7,-1141,0,13,0,0,0,0,0,0
NA1_5508608523,1773014942,16.5,27.3,Caitlyn,BOTTOM,0,7,4,6,3.25,206,7.54,486.6,1030.0,21.4,34.2,0.58,0,1,101,6.2,62,0,0,7,-0.19,-610,5,246,-815,2,150,725.0,8,1,0,0,0,0,0
NA1_5508637029,1773016972,16.5,39.6,MissFortune,BOTTOM,1,19,5,11,6,317,8.01,700.6,1689.0,28.8,55.6,0.7,0,2,210,8.8,67,0,0,120.1,0.24,-177,0,171,-234,-9,231,0,17,1,1,0,0,0,0
NA1_5508693801,1773020780,16.5,33.4,MissFortune,BOTTOM,1,8,11,8,1.45,216,6.48,467.5,703.9,16.4,35.6,0.59,0,1,358,17.9,61,1,0,43,-0.36,336,11,237,1380,13,998,0,5,2,0,0,0,0,0
NA1_5508751509,1773024587,16.5,33.4,Jinx,BOTTOM,1,9,4,11,5,308,9.21,568.4,1013.9,30.7,60.6,0.89,2,0,138,6.9,71,0,0,20,0.4,981,19,475,879,18,393,0,19,1,1,0,0,1,0
NA1_5508857715,1773031930,16.5,32.1,Sivir,BOTTOM,1,4,5,9,2.6,247,7.7,458.2,618.0,11.4,29.5,0.77,0,1,169,8.8,61,0,0,14,-0.0,-565,-2,85,-136,4,294,878.0,5,0,0,0,0,0,0
NA1_5509854591,1773182701,16.5,30.4,Jhin,BOTTOM,0,4,6,5,1.5,233,7.67,434.5,644.7,23.8,45.0,0.56,0,0,166,9.1,69,1,0,54.0,-0.39,281,8,288,1727,28,1019,911.0,4,0,0,0,0,0,0
NA1_5510158971,1773204085,16.5,37.0,Sivir,BOTTOM,0,6,9,8,1.56,327,8.85,487.9,671.4,19.2,56.0,0.57,1,0,221,10.0,57,0,0,25.0,-0.5,-820,-15,-320,-962,-21,-261,791.0,3,0,0,0,0,0,0
NA1_5510541802,1773271028,16.5,24.7,Caitlyn,BOTTOM,0,4,5,3,1.4,220,8.89,458.1,862.0,29.4,46.7,0.83,0,1,149,10.0,92,0,0,76.1,0.32,709,29,713,584,30,560,0,4,1,0,0,0,0,0
NA1_5510559354,1773272873,16.5,35.5,Caitlyn,BOTTOM,1,4,6,7,1.83,256,7.22,451.2,660.8,12.9,29.7,0.78,0,0,195,9.2,55,0,0,65.6,0.01,-468,-10,-446,-125,-4,301,0,9,0,0,0,0,0,0
NA1_5510865142,1773296165,16.5,26.4,Lux,MIDDLE,1,5,5,9,2.8,218,8.25,424.2,655.8,17.7,40.0,0.87,1,2,161,10.2,68,0,0,34,-0.19,-620,-10,-666,-44,8,171,871.0,10,1,0,0,0,0,0
NA1_5511418134,1773374960,16.5,30.9,Caitlyn,BOTTOM,0,6,9,7,1.44,214,6.92,495.8,772.3,23.9,50.0,0.44,0,0,243,13.1,56,0,0,10,0.05,955,-2,-1197,1607,5,-384,860.0,7,0,0,0,0,1,0
NA1_5511445097,1773377080,16.5,26.1,Sivir,BOTTOM,0,2,4,3,1.25,215,8.22,433.2,442.4,18.7,50.0,0.58,0,0,62,4.0,53,0,0,1,0.0,-1415,-19,-409,-3043,-29,-1145,743.0,2,0,0,0,0,1,0
NA1_5511699181,1773428267,16.5,32.1,Sivir,BOTTOM,0,5,4,7,3,301,9.36,462.0,798.6,26.6,46.2,0.56,0,0,119,6.2,68,0,0,74.2,-0.16,280,11,438,1121,21,517,0,2,0,0,0,0,1,0
NA1_5512529310,1773528196,16.5,28.6,MissFortune,BOTTOM,0,6,11,3,0.82,216,7.55,530.6,721.6,26.0,64.3,0.81,0,0,240,14.0,63,0,0,22,-0.34,79,3,-250,98,10,-94,0,3,0,0,0,0,1,0
NA1_5513176129,1773606063,16.5,28.1,MissFortune,BOTTOM,0,6,6,1,1.17,234,8.34,479.4,909.7,28.1,35.0,1.2,0,1,235,14.0,78,1,0,56,5.71,1742,34,672,3177,41,1597,0,6,0,0,0,0,0,0
NA1_5513198160,1773607990,16.5,24.7,Senna,BOTTOM,0,2,7,3,0.71,163,6.59,347.4,497.8,19.0,41.7,0.53,0,0,186,12.5,65,0,0,14,0.25,440,-1,-406,-2268,-14,-1366,0,2,0,0,0,0,1,0
NA1_5514452065,1773772295,16.5,28.1,Caitlyn,BOTTOM,0,7,5,3,2,238,8.48,446.3,690.1,18.9,38.5,0.57,0,1,110,6.5,71,0,0,18,-0.1,-218,10,-178,-1102,-7,-927,0,0,0,0,0,0,0,0
NA1_5514465863,1773774306,16.5,27.8,Caitlyn,BOTTOM,1,9,6,8,2.83,215,7.73,553.9,601.2,15.3,43.6,0.78,0,1,168,10.1,54,0,0,3,2.05,459,-12,-629,466,-20,-1280,873.0,18,0,0,0,0,1,0
NA1_5514493564,1773778846,16.5,28.9,Caitlyn,BOTTOM,0,2,8,7,1.12,227,7.86,426.5,667.9,24.0,45.0,0.39,0,0,234,13.5,77,0,0,12,-0.44,-318,2,-93,-66,-3,-36,1108.0,2,0,0,0,0,0,0
NA1_5514509548,1773780924,16.5,30.3,Caitlyn,BOTTOM,0,7,5,4,2.2,274,9.05,569.0,1093.6,27.7,55.0,0.49,0,4,143,7.9,85,1,0,37.5,-0.35,1466,28,849,1364,30,1216,0,4,0,0,0,0,0,0
NA1_5515071239,1773860619,16.6,33.2,MissFortune,BOTTOM,1,12,2,9,10.5,310,9.32,629.8,953.6,32.5,65.6,0.84,0,0,63,3.2,61,0,1,80.2,-0.05,1764,20,60,1891,32,-51,0,22,3,0,0,0,0,0
NA1_5515087405,1773862887,16.6,25.3,MissFortune,BOTTOM,0,4,8,7,1.38,190,7.51,502.1,694.1,25.4,61.1,0.55,0,0,182,12.0,63,0,0,4,0.25,-775,0,-748,-1779,-7,-1453,0,4,1,0,0,0,0,0
NA1_5515100290,1773864704,16.6,48.2,MissFortune,BOTTOM,1,19,9,6,2.78,368,7.63,600.7,1406.4,35.9,62.5,0.59,0,1,403,13.9,69,0,0,40,-0.45,270,18,-633,1892,33,-83,1007.0,10,3,0,0,0,0,0
NA1_5515131051,1773868271,16.6,1.4,MissFortune,BOTTOM,1,0,1,0,0,0,0.0,389.4,713.9,65.5,0,0,0,0,10,11.6,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,1
NA1_5515131712,1773868669,16.6,32.0,Brand,MIDDLE,0,4,8,8,1.5,217,6.78,357.5,944.0,27.6,52.2,0.53,0,0,198,10.3,57,0,0,28.0,-0.54,-1222,-4,-987,-716,-8,-1084,0,1,0,0,0,0,0,0
NA1_5515162533,1773871891,16.6,32.4,MissFortune,BOTTOM,1,8,7,8,2.29,255,7.87,545.2,862.2,22.8,51.6,0.44,0,1,181,9.3,62,0,0,53,-0.46,309,18,338,1407,31,241,999.0,15,0,0,0,0,0,0
NA1_5515188048,1773874201,16.6,22.1,MissFortune,BOTTOM,1,9,1,7,16,199,9.01,603.4,1187.2,34.4,76.2,0.65,0,0,0,0.0,65,0,0,8,0.31,212,-9,360,703,-6,803,964.0,9,3,1,0,0,0,0
NA1_5515206252,1773876158,16.6,34.7,MissFortune,BOTTOM,0,4,3,4,2.67,327,9.43,528.8,1090.3,34.0,33.3,0.65,0,0,87,4.2,69,1,0,49.6,-0.07,902,29,718,1929,33,1029,0,10,1,0,0,0,0,0
NA1_5515781928,1773952530,16.6,23.7,MissFortune,BOTTOM,1,12,1,6,18,220,9.28,673.8,1052.7,24.1,54.5,0.67,0,2,10,0.7,80,1,0,60.2,-0.03,1482,22,527,4028,34,1165,728.0,22,1,0,0,0,0,0
NA1_5515794006,1773954299,16.6,27.4,MissFortune,BOTTOM,0,12,6,5,2.83,253,9.24,653.6,966.6,33.1,85.0,0.77,0,2,152,9.3,73,0,0,52.6,0.48,405,23,-109,1440,15,119,0,3,2,0,0,0,0,0
NA1_5515808661,1773956303,16.6,25.2,MissFortune,BOTTOM,1,13,0,7,20,251,9.94,655.2,1084.5,30.9,62.5,1.08,0,1,0,0.0,68,1,1,36,0.84,819,6,859,1705,27,1577,0,12,2,0,0,0,1,0
NA1_5516331862,1774028432,16.6,42.3,MissFortune,BOTTOM,1,16,4,10,6.5,401,9.49,671.3,1503.5,35.2,72.2,0.94,0,1,146,5.8,63,0,0,147.2,-0.16,-371,10,332,1041,28,1175,0,20,2,1,0,0,0,0
NA1_5516350979,1774031543,16.6,37.5,Brand,MIDDLE,1,6,9,16,2.44,228,6.08,372.7,1030.2,22.1,43.1,0.71,2,4,403,17.9,85,1,0,59,-0.15,1423,30,1052,1772,44,1681,0,13,0,0,0,0,0,0
NA1_5516496807,1774049329,16.6,33.1,MissFortune,BOTTOM,0,4,7,5,1.29,234,7.07,419.7,701.9,21.9,52.9,0.5,1,0,221,11.1,64,0,0,25,-0.02,783,6,437,705,9,287,0,4,0,0,0,0,0,0
NA1_5516520291,1774051676,16.6,33.5,Malphite,TOP,0,2,8,11,1.62,164,4.9,324.8,480.1,14.4,44.8,0.85,0,1,272,13.5,65,0,0,1,0.12,-1354,-25,-409,-2103,-34,-1405,0,2,0,0,0,0,0,0
NA1_5517334069,1774146962,16.6,31.9,MissFortune,BOTTOM,1,8,3,6,4.67,246,7.7,508.8,692.8,16.9,34.1,1.1,0,0,81,4.2,72,0,0,7,1.23,534,-7,-61,-145,-29,-1458,850.0,7,1,0,0,0,0,0
NA1_5517374898,1774149772,16.6,31.1,MissFortune,BOTTOM,0,13,11,5,1.64,223,7.16,594.8,1045.0,25.1,51.4,0.88,0,0,319,17.1,54,0,0,10,1.04,-788,-2,-797,-2767,4,-1144,0,11,4,0,0,0,0,0
NA1_5517411795,1774152217,16.6,31.0,MissFortune,BOTTOM,1,5,7,8,1.86,251,8.09,536.7,634.1,16.6,36.1,0.82,0,0,175,9.4,65,0,0,34.0,-0.18,133,6,-75,-988,-17,-892,0,17,0,0,0,0,0,0
NA1_5517718056,1774203288,16.6,43.8,MissFortune,BOTTOM,1,18,5,11,5.8,354,8.09,646.9,1615.4,37.3,78.4,0.58,0,2,244,9.3,76,1,0,124,-0.42,471,24,276,1963,33,1070,0,8,3,0,0,0,0,0
NA1_5517744261,1774206297,16.6,31.1,Caitlyn,BOTTOM,1,13,6,6,3.17,230,7.4,602.4,1178.5,27.4,48.7,0.5,1,1,207,11.1,78,0,0,46,-0.19,653,23,261,644,30,129,913.0,17,2,0,0,0,1,0
NA1_5517997418,1774228462,16.6,21.5,MissFortune,BOTTOM,0,3,4,2,1.25,166,7.71,423.7,656.2,31.2,71.4,0.89,0,0,68,5.3,66,0,0,16.8,0.35,496,-1,6,1204,2,176,0,1,0,0,0,0,1,0
NA1_5518039367,1774231121,16.6,31.9,MissFortune,BOTTOM,0,9,9,7,1.78,243,7.61,559.9,956.8,27.1,59.3,0.92,0,1,290,15.1,62,0,0,55,0.81,400,10,185,900,16,248,958.0,4,2,1,0,0,0,0
NA1_5518435792,1774296609,16.6,26.9,MissFortune,BOTTOM,1,17,4,6,5.75,213,7.92,683.0,1922.5,37.7,54.8,1.17,0,2,112,6.9,72,1,0,54,0.9,517,14,340,2009,33,1103,936.0,12,2,0,0,0,0,0
NA1_5518515509,1774306635,16.6,33.7,MissFortune,BOTTOM,0,11,9,5,1.78,243,7.21,565.5,1088.1,28.5,53.3,0.71,1,1,291,14.4,64,0,0,31,-0.46,-1197,12,-866,-993,23,-325,0,1,2,0,0,0,0,0
NA1_5518537572,1774308919,16.6,21.9,MissFortune,BOTTOM,0,4,3,5,3,170,7.77,432.3,715.4,30.5,64.3,0.62,0,0,68,5.2,62,0,0,7,-0.16,139,1,261,1003,3,597,0,3,0,0,0,0,1,0
NA1_5518558139,1774310540,16.6,30.6,MissFortune,BOTTOM,1,24,6,11,5.83,209,6.82,746.8,1703.4,37.6,72.9,1.18,1,5,173,9.4,50,1,0,11.8,0.66,805,-11,63,2010,-13,1465,0,11,3,1,1,1,0,0
NA1_5519183265,1774398898,16.6,23.1,MissFortune,BOTTOM,1,2,3,2,1.33,208,9.02,485.5,350.7,13.3,17.4,0.45,0,0,68,4.9,68,0,0,6,-0.07,-488,-1,-29,-528,-5,-246,663.0,14,0,0,0,0,0,0
NA1_5519693852,1774463836,16.6,28.1,MissFortune,BOTTOM,1,13,8,8,2.62,177,6.3,580.1,965.8,23.9,55.3,0.52,0,2,211,12.5,71,0,0,26,-0.44,1130,18,1233,887,8,558,932.0,10,2,0,0,0,0,0
NA1_5519713609,1774465964,16.6,15.5,MissFortune,BOTTOM,0,1,4,0,0.25,123,7.92,370.4,368.9,28.8,25.0,0.65,0,0,82,8.8,69,0,0,12,-0.07,411,15,3,-742,8,-511,0,0,0,0,0,0,1,0
NA1_5519720668,1774467248,16.6,18.1,Nunu,JUNGLE,0,1,7,7,1.14,106,5.86,348.4,340.8,12.0,50.0,0.89,1,0,112,10.3,0,0,0,2.8,0.11,-654,-6,-201,-1199,-17,-1028,0,0,0,0,0,0,1,0
NA1_5523714337,1774813851,16.6,23.0,MissFortune,BOTTOM,1,2,3,1,1,213,9.26,474.4,366.9,13.8,14.3,0.85,0,0,38,2.8,49,0,0,30.0,0.13,-1449,-18,-273,-1430,-10,-228,587.0,9,0,0,0,0,0,0
NA1_5523743989,1774815488,16.6,26.8,Ashe,BOTTOM,0,4,6,6,1.67,193,7.21,432.3,556.1,17.2,43.5,0.82,0,0,157,9.8,54,0,0,2,0.55,-984,-16,-80,-698,-18,-412,0,7,0,0,0,0,0,0
NA1_5523776292,1774817476,16.6,32.9,Caitlyn,BOTTOM,1,16,5,3,3.8,270,8.2,629.7,1281.8,29.9,46.3,0.52,0,3,188,9.5,72,1,1,124.2,-0.44,1129,31,1125,2305,56,2169,0,18,2,0,0,0,0,0
NA1_5524932280,1774905997,16.6,27.6,MissFortune,BOTTOM,1,7,4,6,3.25,205,7.44,531.9,681.0,19.6,34.2,0.86,0,1,158,9.6,80,0,0,12,2.2,1097,-2,293,1859,-2,700,0,17,1,0,0,0,0,0
NA1_5524968383,1774908507,16.6,19.3,MissFortune,BOTTOM,1,6,2,5,5.5,126,6.52,480.4,703.3,26.8,52.4,0.56,0,2,42,3.6,50,0,0,7,-0.29,-33,-7,-400,-237,-13,-342,798.0,8,3,0,0,0,1,0
